Product_ID,Product_Category,Current_Stock,Supplier_Cost_USD,Lead_Time_Days,Daily_Sales_Velocity,Supplier_Name,Market_Trend_Score,Retail_Price_USD
GT-PROD-03675,Smartphones,404,1200.68,22,11.9,GlobalCircuits,84,1632.63
GT-PROD-03676,Wearables,408,1200.68,6,11.9,NextGen Supply,29,1902.94
GT-PROD-03677,Smartphones,183,1200.68,3,11.9,TechCorp,70,1570.75
GT-PROD-03678,High-End Laptops,45,1200.68,24,11.9,NextGen Supply,84,1914.08
GT-PROD-03679,Smart Home Hubs,321,1200.68,18,11.9,NextGen Supply,34,1628.96
GT-PROD-03680,AI Processors,105,1200.68,19,11.9,NextGen Supply,14,1556.37
GT-PROD-03681,Smart Home Hubs,40,1200.68,9,11.9,TechCorp,59,1795.38
GT-PROD-03682,Smart Home Hubs,431,1200.68,9,11.9,NextGen Supply,86,1893.08
GT-PROD-03683,Wearables,153,1200.68,4,11.9,NextGen Supply,37,1910.23
GT-PROD-03684,Smartphones,170,1200.68,19,11.9,GlobalCircuits,33,1828.62
GT-PROD-03685,Smartphones,158,1200.68,26,11.9,GlobalCircuits,69,1886.36
GT-PROD-03686,Drones,489,1200.68,25,11.9,TechCorp,18,1688
GT-PROD-03687,AI Processors,188,1200.68,26,11.9,InnoVision,30,1533.05
GT-PROD-03688,Drones,212,1200.68,8,11.9,InnoVision,13,1495.79
GT-PROD-03689,AI Processors,340,1200.68,19,11.9,NextGen Supply,36,1792.23
GT-PROD-03690,Drones,271,1200.68,22,11.9,NextGen Supply,56,1897.36
GT-PROD-03691,AI Processors,238,1200.68,5,11.9,NextGen Supply,84,1912.75
GT-PROD-03692,VR Headsets,44,1200.68,3,11.9,NextGen Supply,91,1518.82
GT-PROD-03693,VR Headsets,146,1200.68,25,11.9,NextGen Supply,17,1445.87
GT-PROD-03694,Smart Home Hubs,34,1200.68,14,11.9,GlobalCircuits,67,1913.41
GT-PROD-03695,Drones,10,1200.68,25,11.9,NextGen Supply,91,1912.13
GT-PROD-03696,Wearables,33,1200.68,8,11.9,GlobalCircuits,47,1601.91
GT-PROD-03697,AI Processors,250,1200.68,24,11.9,TechCorp,10,1517.53
GT-PROD-03698,Smartphones,264,1200.68,5,11.9,GlobalCircuits,27,1796.26
GT-PROD-03699,High-End Laptops,476,1200.68,9,11.9,GlobalCircuits,26,1508.68
GT-PROD-03700,AI Processors,238,1200.68,29,11.9,GlobalCircuits,20,1732.1
GT-PROD-03701,High-End Laptops,376,1200.68,11,11.9,NextGen Supply,72,1687.31
GT-PROD-03702,Wearables,228,1200.68,4,11.9,InnoVision,52,1783.15
GT-PROD-03703,Drones,201,1200.68,28,11.9,InnoVision,91,1579.5
GT-PROD-03704,AI Processors,337,1200.68,11,11.9,GlobalCircuits,27,1665.13
GT-PROD-03705,AI Processors,436,1200.68,25,11.9,InnoVision,56,1512.44
GT-PROD-03706,AI Processors,222,1200.68,7,11.9,NextGen Supply,59,1891.6
GT-PROD-03707,VR Headsets,29,1200.68,18,11.9,TechCorp,53,1714.55
GT-PROD-03708,Drones,481,1200.68,17,11.9,NextGen Supply,97,1748.16
GT-PROD-03709,Drones,466,1200.68,24,11.9,TechCorp,35,1799.75
GT-PROD-03710,Smart Home Hubs,31,1200.68,4,11.9,InnoVision,12,1917.5
GT-PROD-03711,VR Headsets,245,1200.68,26,11.9,NextGen Supply,95,1511.56
GT-PROD-03712,Drones,244,1200.68,14,11.9,NextGen Supply,56,1649.75
GT-PROD-03713,Smartphones,342,1200.68,11,11.9,NextGen Supply,71,1821.58
GT-PROD-03714,Drones,451,1200.68,4,11.9,GlobalCircuits,48,1728.73
GT-PROD-03715,Smartphones,97,1200.68,28,11.9,GlobalCircuits,99,1891.57
GT-PROD-03716,Wearables,435,1200.68,28,11.9,TechCorp,45,1811.02
GT-PROD-03717,AI Processors,131,1200.68,16,11.9,NextGen Supply,71,1518.58
GT-PROD-03718,Smartphones,154,1200.68,12,11.9,NextGen Supply,51,1767.96
GT-PROD-03719,AI Processors,118,1200.68,8,11.9,NextGen Supply,12,1562.3
GT-PROD-03720,High-End Laptops,24,1200.68,19,11.9,GlobalCircuits,99,1564.88
GT-PROD-03721,VR Headsets,495,1200.68,18,11.9,TechCorp,35,1665.54
GT-PROD-03722,Wearables,222,1200.68,27,11.9,GlobalCircuits,96,1599.91
GT-PROD-03723,High-End Laptops,58,1200.68,25,11.9,GlobalCircuits,89,1475.45
GT-PROD-03724,Smartphones,384,1200.68,7,11.9,GlobalCircuits,94,1647.02
GT-PROD-03725,Smart Home Hubs,255,1200.68,3,11.9,TechCorp,77,1628.51
GT-PROD-03726,AI Processors,221,1200.68,17,11.9,GlobalCircuits,83,1650.54
GT-PROD-03727,High-End Laptops,220,1200.68,9,11.9,TechCorp,90,1578.76
GT-PROD-03728,Drones,99,1200.68,5,11.9,GlobalCircuits,24,1732.44
GT-PROD-03729,Smart Home Hubs,169,1200.68,13,11.9,GlobalCircuits,78,1492.38
GT-PROD-03730,VR Headsets,247,1200.68,12,11.9,InnoVision,24,1688.3
GT-PROD-03731,Smartphones,177,1200.68,8,11.9,NextGen Supply,91,1518.8
GT-PROD-03732,Smart Home Hubs,85,1200.68,5,11.9,TechCorp,47,1663.1
GT-PROD-03733,Drones,196,1200.68,3,11.9,GlobalCircuits,58,1609.77
GT-PROD-03734,Wearables,476,1200.68,8,11.9,NextGen Supply,85,1723.22
GT-PROD-03735,Smart Home Hubs,370,1200.68,9,11.9,NextGen Supply,92,1752.67
GT-PROD-03736,Smart Home Hubs,332,1200.68,5,11.9,TechCorp,47,1499.24
GT-PROD-03737,High-End Laptops,293,1200.68,8,11.9,InnoVision,15,1568.4
GT-PROD-03738,VR Headsets,343,1200.68,22,11.9,TechCorp,31,1459.43
GT-PROD-03739,Wearables,262,1200.68,7,11.9,NextGen Supply,98,1752.86
GT-PROD-03740,AI Processors,188,1200.68,28,11.9,TechCorp,94,1911.16
GT-PROD-03741,Smartphones,46,1200.68,5,11.9,GlobalCircuits,49,1463.52
GT-PROD-03742,High-End Laptops,227,1200.68,20,11.9,GlobalCircuits,27,1654.67
GT-PROD-03743,Wearables,285,1200.68,13,11.9,NextGen Supply,87,1728.94
GT-PROD-03744,Drones,454,1200.68,18,11.9,NextGen Supply,29,1834.92
GT-PROD-03745,VR Headsets,472,1200.68,9,11.9,TechCorp,58,1848.51
GT-PROD-03746,AI Processors,331,1200.68,15,11.9,NextGen Supply,10,1594.02
GT-PROD-03747,AI Processors,422,1200.68,27,11.9,InnoVision,81,1915.06
GT-PROD-03748,Drones,122,1200.68,8,11.9,GlobalCircuits,20,1798.01
GT-PROD-03749,Smartphones,129,1200.68,10,11.9,InnoVision,91,1532.92
GT-PROD-03750,AI Processors,182,1200.68,28,11.9,InnoVision,54,1477.68
GT-PROD-03751,Wearables,447,1200.68,5,11.9,InnoVision,67,1570.38
GT-PROD-03752,Smart Home Hubs,300,1200.68,18,11.9,InnoVision,71,1534.09
GT-PROD-03753,AI Processors,164,1200.68,25,11.9,InnoVision,90,1887.43
GT-PROD-03754,Smart Home Hubs,11,1200.68,26,11.9,GlobalCircuits,60,1542.81
GT-PROD-03755,VR Headsets,260,1200.68,8,11.9,NextGen Supply,27,1627.39
GT-PROD-03756,Wearables,88,1200.68,8,11.9,TechCorp,53,1691.57
GT-PROD-03757,Drones,249,1200.68,6,11.9,InnoVision,48,1796.63
GT-PROD-03758,High-End Laptops,253,1200.68,13,11.9,InnoVision,83,1907.38
GT-PROD-03759,Drones,237,1200.68,12,11.9,InnoVision,13,1471.4
GT-PROD-03760,Smartphones,268,1200.68,3,11.9,TechCorp,19,1478.57
GT-PROD-03761,Smart Home Hubs,128,1200.68,12,11.9,TechCorp,89,1882.76
GT-PROD-03762,Smart Home Hubs,251,1200.68,22,11.9,InnoVision,21,1883.65
GT-PROD-03763,Drones,34,1200.68,22,11.9,TechCorp,90,1886.4
GT-PROD-03764,VR Headsets,312,1200.68,28,11.9,GlobalCircuits,50,1897.02
GT-PROD-03765,VR Headsets,236,1200.68,9,11.9,NextGen Supply,11,1462.18
GT-PROD-03766,VR Headsets,32,1200.68,18,11.9,NextGen Supply,84,1595.06
GT-PROD-03767,Smartphones,355,1200.68,22,11.9,InnoVision,46,1582.28
GT-PROD-03768,AI Processors,75,1200.68,27,11.9,GlobalCircuits,53,1708.57
GT-PROD-03769,Drones,339,1200.68,12,11.9,GlobalCircuits,35,1692.25
GT-PROD-03770,Smartphones,371,1200.68,12,11.9,InnoVision,72,1510.15
GT-PROD-03771,High-End Laptops,217,1200.68,23,11.9,InnoVision,82,1502.13
GT-PROD-03772,Smartphones,290,1200.68,3,11.9,TechCorp,15,1636.29
GT-PROD-03773,VR Headsets,60,1200.68,28,11.9,GlobalCircuits,20,1497.29
GT-PROD-03774,Drones,402,1200.68,28,11.9,GlobalCircuits,82,1609.28
GT-PROD-03775,VR Headsets,171,1200.68,6,11.9,TechCorp,35,1522.06
GT-PROD-03776,AI Processors,150,1200.68,22,11.9,InnoVision,71,1690.95
GT-PROD-03777,High-End Laptops,293,1200.68,21,11.9,InnoVision,45,1769.42
GT-PROD-03778,Smartphones,273,1200.68,12,11.9,NextGen Supply,24,1475.71
GT-PROD-03779,Drones,48,1200.68,7,11.9,NextGen Supply,62,1831.03
GT-PROD-03780,Smartphones,377,1200.68,8,11.9,GlobalCircuits,53,1648.07
GT-PROD-03781,VR Headsets,120,1200.68,10,11.9,NextGen Supply,52,1534.87
GT-PROD-03782,AI Processors,225,1200.68,25,11.9,NextGen Supply,37,1814.21
GT-PROD-03783,Drones,442,1200.68,3,11.9,InnoVision,38,1893.89
GT-PROD-03784,VR Headsets,403,1200.68,6,11.9,GlobalCircuits,97,1884.09
GT-PROD-03785,VR Headsets,140,1200.68,17,11.9,NextGen Supply,91,1516.4
GT-PROD-03786,Smartphones,171,1200.68,3,11.9,TechCorp,76,1471.03
GT-PROD-03787,Smartphones,21,1200.68,22,11.9,GlobalCircuits,27,1888.15
GT-PROD-03788,High-End Laptops,344,1200.68,27,11.9,TechCorp,25,1678.02
GT-PROD-03789,Drones,110,1200.68,3,11.9,NextGen Supply,69,1790.27
GT-PROD-03790,Smart Home Hubs,324,1200.68,5,11.9,NextGen Supply,63,1913
GT-PROD-03791,Smart Home Hubs,433,1200.68,17,11.9,NextGen Supply,53,1651.41
GT-PROD-03792,VR Headsets,396,1200.68,14,11.9,NextGen Supply,67,1808.99
GT-PROD-03793,Smart Home Hubs,92,1200.68,20,11.9,InnoVision,56,1675.1
GT-PROD-03794,AI Processors,160,1200.68,9,11.9,GlobalCircuits,89,1781.31
GT-PROD-03795,VR Headsets,10,1200.68,16,11.9,InnoVision,73,1766.36
GT-PROD-03796,High-End Laptops,462,1200.68,26,11.9,GlobalCircuits,14,1501.22
GT-PROD-03797,Smart Home Hubs,105,1200.68,22,11.9,TechCorp,21,1618.57
GT-PROD-03798,High-End Laptops,341,1200.68,19,11.9,TechCorp,43,1886.42
GT-PROD-03799,AI Processors,368,1200.68,5,11.9,NextGen Supply,91,1873.97
GT-PROD-03800,AI Processors,376,1200.68,7,11.9,TechCorp,73,1904.27
GT-PROD-03801,Smartphones,88,1200.68,20,11.9,GlobalCircuits,77,1551.91
GT-PROD-03802,AI Processors,106,1200.68,6,11.9,GlobalCircuits,18,1649.67
GT-PROD-03803,VR Headsets,345,1200.68,4,11.9,NextGen Supply,48,1607.48
GT-PROD-03804,High-End Laptops,473,1200.68,4,11.9,TechCorp,63,1572.79
GT-PROD-03805,Smart Home Hubs,486,1200.68,15,11.9,GlobalCircuits,53,1777.88
GT-PROD-03806,VR Headsets,378,1200.68,3,11.9,GlobalCircuits,78,1540.65
GT-PROD-03807,Drones,189,1200.68,26,11.9,TechCorp,64,1621.05
GT-PROD-03808,High-End Laptops,347,1200.68,29,11.9,InnoVision,90,1905.32
GT-PROD-03809,VR Headsets,220,1200.68,12,11.9,TechCorp,68,1806.65
GT-PROD-03810,VR Headsets,271,1200.68,12,11.9,TechCorp,54,1472.48
GT-PROD-03811,Smartphones,96,1200.68,24,11.9,InnoVision,60,1764.67
GT-PROD-03812,Smart Home Hubs,304,1200.68,4,11.9,TechCorp,52,1683.11
GT-PROD-03813,Wearables,121,1200.68,7,11.9,TechCorp,90,1919.41
GT-PROD-03814,AI Processors,259,1200.68,25,11.9,TechCorp,15,1701.75
GT-PROD-03815,AI Processors,299,1200.68,19,11.9,InnoVision,94,1825.99
GT-PROD-03816,Wearables,161,1200.68,9,11.9,GlobalCircuits,81,1549.12
GT-PROD-03817,High-End Laptops,195,1200.68,18,11.9,NextGen Supply,58,1652.57
GT-PROD-03818,Smartphones,376,1200.68,24,11.9,InnoVision,95,1869.22
GT-PROD-03819,Smart Home Hubs,132,1200.68,14,11.9,GlobalCircuits,51,1873.52
GT-PROD-03820,Drones,265,1200.68,9,11.9,GlobalCircuits,36,1620.01
GT-PROD-03821,AI Processors,420,1200.68,28,11.9,TechCorp,18,1547.11
GT-PROD-03822,AI Processors,124,1200.68,14,11.9,GlobalCircuits,19,1872.57
GT-PROD-03823,Smartphones,394,1200.68,13,11.9,InnoVision,37,1540.87
GT-PROD-03824,Drones,226,1200.68,12,11.9,TechCorp,99,1918.87
GT-PROD-03825,Drones,146,1200.68,8,11.9,InnoVision,60,1814.6
GT-PROD-03826,Smartphones,429,1200.68,8,11.9,NextGen Supply,92,1600.92
GT-PROD-03827,Drones,409,1200.68,5,11.9,GlobalCircuits,63,1898.21
GT-PROD-03828,High-End Laptops,266,1200.68,9,11.9,NextGen Supply,86,1664.7
GT-PROD-03829,Smart Home Hubs,308,1200.68,11,11.9,TechCorp,87,1692.32
GT-PROD-03830,High-End Laptops,346,1200.68,21,11.9,InnoVision,91,1788.69
GT-PROD-03831,Smartphones,380,1200.68,17,11.9,TechCorp,80,1677.4
GT-PROD-03832,Drones,103,1200.68,3,11.9,NextGen Supply,51,1775.35
GT-PROD-03833,Drones,305,1200.68,29,11.9,InnoVision,84,1770.7
GT-PROD-03834,Smart Home Hubs,222,1200.68,5,11.9,TechCorp,39,1678.24
GT-PROD-03835,Drones,253,1200.68,26,11.9,InnoVision,49,1530.87
GT-PROD-03836,AI Processors,326,1200.68,23,11.9,TechCorp,34,1833.99
GT-PROD-03837,Drones,487,1200.68,9,11.9,InnoVision,26,1876.26
GT-PROD-03838,VR Headsets,356,1200.68,27,11.9,TechCorp,52,1873.79
GT-PROD-03839,AI Processors,168,1200.68,21,11.9,InnoVision,94,1775.18
GT-PROD-03840,VR Headsets,356,1200.68,3,11.9,NextGen Supply,40,1905.7
GT-PROD-03841,Drones,361,1200.68,22,11.9,InnoVision,64,1596.92
GT-PROD-03842,Wearables,143,1200.68,17,11.9,NextGen Supply,56,1460.45
GT-PROD-03843,Wearables,300,1200.68,18,11.9,InnoVision,34,1748.9
GT-PROD-03844,Drones,158,1200.68,3,11.9,InnoVision,42,1855.61
GT-PROD-03845,Smart Home Hubs,464,1200.68,23,11.9,TechCorp,74,1768.4
GT-PROD-03846,Wearables,242,1200.68,8,11.9,GlobalCircuits,86,1516.92
GT-PROD-03847,AI Processors,485,1200.68,26,11.9,InnoVision,14,1754.88
GT-PROD-03848,Smartphones,367,1200.68,7,11.9,NextGen Supply,45,1873.37
GT-PROD-03849,VR Headsets,352,1200.68,5,11.9,TechCorp,44,1886.66
GT-PROD-03850,VR Headsets,146,1200.68,24,11.9,TechCorp,98,1754.99
GT-PROD-03851,Smartphones,281,1200.68,24,11.9,TechCorp,23,1830.25
GT-PROD-03852,VR Headsets,196,1200.68,26,11.9,InnoVision,65,1883.16
GT-PROD-03853,VR Headsets,254,1200.68,24,11.9,NextGen Supply,56,1668.38
GT-PROD-03854,High-End Laptops,382,1200.68,11,11.9,InnoVision,33,1742.36
GT-PROD-03855,AI Processors,128,1200.68,19,11.9,TechCorp,95,1573.18
GT-PROD-03856,AI Processors,372,1200.68,27,11.9,NextGen Supply,90,1629.27
GT-PROD-03857,Smartphones,332,1200.68,23,11.9,InnoVision,95,1499.67
GT-PROD-03858,VR Headsets,214,1200.68,9,11.9,GlobalCircuits,46,1606.4
GT-PROD-03859,VR Headsets,280,1200.68,20,11.9,NextGen Supply,69,1457.82
GT-PROD-03860,Drones,489,1200.68,16,11.9,GlobalCircuits,17,1491.94
GT-PROD-03861,AI Processors,43,1200.68,13,11.9,GlobalCircuits,54,1476.51
GT-PROD-03862,High-End Laptops,493,1200.68,28,11.9,GlobalCircuits,66,1650.7
GT-PROD-03863,AI Processors,282,1200.68,16,11.9,GlobalCircuits,30,1460.08
GT-PROD-03864,VR Headsets,192,1200.68,18,11.9,GlobalCircuits,69,1504.49
GT-PROD-03865,VR Headsets,426,1200.68,22,11.9,GlobalCircuits,37,1449.67
GT-PROD-03866,VR Headsets,106,1200.68,5,11.9,GlobalCircuits,29,1500.35
GT-PROD-03867,AI Processors,453,1200.68,17,11.9,NextGen Supply,19,1848.24
GT-PROD-03868,AI Processors,1,1200.68,8,11.9,NextGen Supply,38,1624.6
GT-PROD-03869,Smartphones,42,1200.68,8,11.9,TechCorp,80,1745.62
GT-PROD-03870,High-End Laptops,272,1200.68,21,11.9,TechCorp,70,1881.28
GT-PROD-03871,AI Processors,124,1200.68,26,11.9,NextGen Supply,46,1826.38
GT-PROD-03872,VR Headsets,141,1200.68,5,11.9,TechCorp,36,1828.42
GT-PROD-03873,Drones,322,1200.68,22,11.9,GlobalCircuits,97,1720.17
GT-PROD-03874,Smartphones,303,1200.68,25,11.9,InnoVision,24,1604.44
GT-PROD-03875,Smart Home Hubs,331,1200.68,3,11.9,TechCorp,63,1764.57
GT-PROD-03876,Smartphones,240,1200.68,23,11.9,TechCorp,74,1729.22
GT-PROD-03877,Wearables,173,1200.68,19,11.9,GlobalCircuits,98,1873.11
GT-PROD-03878,AI Processors,407,1200.68,5,11.9,InnoVision,70,1584.87
GT-PROD-03879,Wearables,7,1200.68,22,11.9,TechCorp,18,1560.4
GT-PROD-03880,Wearables,331,1200.68,8,11.9,NextGen Supply,10,1718.95
GT-PROD-03881,Smart Home Hubs,31,1200.68,27,11.9,GlobalCircuits,85,1896.09
GT-PROD-03882,Wearables,34,1200.68,12,11.9,GlobalCircuits,94,1792.73
GT-PROD-03883,Smart Home Hubs,382,1200.68,27,11.9,TechCorp,89,1452.2
GT-PROD-03884,Smartphones,69,1200.68,14,11.9,InnoVision,68,1702.42
GT-PROD-03885,VR Headsets,47,1200.68,5,11.9,InnoVision,74,1655.57
GT-PROD-03886,VR Headsets,65,1200.68,22,11.9,TechCorp,42,1876.41
GT-PROD-03887,Smartphones,485,1200.68,11,11.9,NextGen Supply,39,1450.73
GT-PROD-03888,Drones,457,1200.68,7,11.9,TechCorp,52,1593.92
GT-PROD-03889,High-End Laptops,0,1200.68,8,11.9,TechCorp,37,1903.43
GT-PROD-03890,Smart Home Hubs,256,1200.68,6,11.9,NextGen Supply,56,1451.11
GT-PROD-03891,Wearables,283,1200.68,26,11.9,TechCorp,75,1473.56
GT-PROD-03892,VR Headsets,237,1200.68,29,11.9,GlobalCircuits,69,1690.92
GT-PROD-03893,AI Processors,265,1200.68,6,11.9,InnoVision,55,1748.17
GT-PROD-03894,High-End Laptops,428,1200.68,7,11.9,NextGen Supply,11,1770.03
GT-PROD-03895,VR Headsets,462,1200.68,29,11.9,TechCorp,81,1913.2
GT-PROD-03896,High-End Laptops,105,1200.68,13,11.9,GlobalCircuits,80,1880.3
GT-PROD-03897,Wearables,405,1200.68,27,11.9,TechCorp,32,1796.43
GT-PROD-03898,VR Headsets,210,1200.68,3,11.9,TechCorp,37,1478.61
GT-PROD-03899,Drones,458,1200.68,7,11.9,TechCorp,13,1490.71
GT-PROD-03900,Wearables,164,1200.68,8,11.9,TechCorp,90,1532.65
GT-PROD-03901,Smart Home Hubs,274,1200.68,13,11.9,GlobalCircuits,85,1726.28
GT-PROD-03902,Wearables,215,1200.68,9,11.9,TechCorp,59,1820.99
GT-PROD-03903,Smart Home Hubs,100,1200.68,12,11.9,InnoVision,48,1834.07
GT-PROD-03904,Smart Home Hubs,243,1200.68,5,11.9,TechCorp,29,1638.16
GT-PROD-03905,Drones,166,1200.68,8,11.9,TechCorp,78,1660.24
GT-PROD-03906,Smartphones,473,1200.68,25,11.9,GlobalCircuits,96,1553.76
GT-PROD-03907,VR Headsets,385,1200.68,17,11.9,TechCorp,25,1568.59
GT-PROD-03908,Smartphones,399,1200.68,3,11.9,NextGen Supply,30,1776.32
GT-PROD-03909,Smart Home Hubs,403,1200.68,9,11.9,GlobalCircuits,20,1575.66
GT-PROD-03910,Drones,458,1200.68,3,11.9,InnoVision,55,1593.27
GT-PROD-03911,Smart Home Hubs,436,1200.68,18,11.9,NextGen Supply,61,1643.08
GT-PROD-03912,Wearables,103,1200.68,20,11.9,NextGen Supply,69,1538.25
GT-PROD-03913,Smart Home Hubs,65,1200.68,14,11.9,NextGen Supply,87,1601.94
GT-PROD-03914,VR Headsets,105,1200.68,23,11.9,NextGen Supply,73,1553.11
GT-PROD-03915,High-End Laptops,240,1200.68,9,11.9,GlobalCircuits,94,1587.4
GT-PROD-03916,Wearables,265,1200.68,29,11.9,NextGen Supply,43,1803.5
GT-PROD-03917,AI Processors,188,1200.68,5,11.9,InnoVision,78,1774.62
GT-PROD-03918,Wearables,361,1200.68,14,11.9,NextGen Supply,46,1525.72
GT-PROD-03919,Smart Home Hubs,362,1200.68,14,11.9,InnoVision,94,1513.38
GT-PROD-03920,AI Processors,489,1200.68,12,11.9,InnoVision,97,1442.51
GT-PROD-03921,Drones,72,1200.68,11,11.9,NextGen Supply,50,1639.19
GT-PROD-03922,Smartphones,459,1200.68,24,11.9,InnoVision,11,1850.12
GT-PROD-03923,High-End Laptops,409,1200.68,25,11.9,TechCorp,59,1623.53
GT-PROD-03924,AI Processors,293,1200.68,6,11.9,TechCorp,46,1572.97
GT-PROD-03925,VR Headsets,194,1200.68,18,11.9,GlobalCircuits,46,1553.43
GT-PROD-03926,Drones,116,1200.68,26,11.9,GlobalCircuits,71,1480.2
GT-PROD-03927,VR Headsets,236,1200.68,17,11.9,InnoVision,14,1716.85
GT-PROD-03928,VR Headsets,206,1200.68,10,11.9,NextGen Supply,18,1547.38
GT-PROD-03929,High-End Laptops,383,1200.68,13,11.9,TechCorp,89,1706.65
GT-PROD-03930,AI Processors,188,1200.68,6,11.9,InnoVision,41,1700.78
GT-PROD-03931,Wearables,214,1200.68,15,11.9,TechCorp,93,1670.4
GT-PROD-03932,Wearables,289,1200.68,26,11.9,GlobalCircuits,10,1471.25
GT-PROD-03933,AI Processors,413,1200.68,5,11.9,NextGen Supply,72,1532.51
GT-PROD-03934,Smartphones,160,1200.68,22,11.9,TechCorp,10,1609.18
GT-PROD-03935,Smart Home Hubs,283,1200.68,21,11.9,TechCorp,91,1801.84
GT-PROD-03936,Smartphones,84,1200.68,13,11.9,TechCorp,85,1779.26
GT-PROD-03937,AI Processors,430,1200.68,8,11.9,InnoVision,19,1806.47
GT-PROD-03938,VR Headsets,16,1200.68,3,11.9,InnoVision,84,1632.39
GT-PROD-03939,Wearables,133,1200.68,9,11.9,NextGen Supply,66,1892.15
GT-PROD-03940,AI Processors,194,1200.68,6,11.9,InnoVision,54,1696.98
GT-PROD-03941,AI Processors,233,1200.68,16,11.9,GlobalCircuits,90,1683.38
GT-PROD-03942,High-End Laptops,13,1200.68,28,11.9,InnoVision,65,1718.04
GT-PROD-03943,AI Processors,418,1200.68,20,11.9,TechCorp,29,1856.28
GT-PROD-03944,High-End Laptops,38,1200.68,6,11.9,NextGen Supply,86,1759.49
GT-PROD-03945,AI Processors,61,1200.68,8,11.9,GlobalCircuits,41,1843.57
GT-PROD-03946,High-End Laptops,268,1200.68,26,11.9,InnoVision,95,1549.53
GT-PROD-03947,Drones,0,1200.68,7,11.9,InnoVision,55,1759.36
GT-PROD-03948,Smart Home Hubs,322,1200.68,12,11.9,GlobalCircuits,57,1741.8
GT-PROD-03949,Wearables,486,1200.68,20,11.9,InnoVision,29,1902.02
GT-PROD-03950,Smart Home Hubs,221,1200.68,6,11.9,TechCorp,35,1775.67
GT-PROD-03951,High-End Laptops,33,1200.68,18,11.9,InnoVision,52,1676.72
GT-PROD-03952,Smartphones,432,1200.68,5,11.9,InnoVision,24,1499.16
GT-PROD-03953,High-End Laptops,295,1200.68,26,11.9,TechCorp,26,1811.36
GT-PROD-03954,High-End Laptops,375,1200.68,12,11.9,NextGen Supply,48,1919.83
GT-PROD-03955,Smartphones,81,1200.68,3,11.9,GlobalCircuits,14,1480.11
GT-PROD-03956,AI Processors,479,1200.68,16,11.9,TechCorp,72,1541.78
GT-PROD-03957,Drones,302,1200.68,17,11.9,NextGen Supply,43,1504.93
GT-PROD-03958,High-End Laptops,284,1200.68,16,11.9,TechCorp,41,1778.7
GT-PROD-03959,VR Headsets,411,1200.68,10,11.9,TechCorp,45,1611.71
GT-PROD-03960,AI Processors,404,1200.68,26,11.9,GlobalCircuits,35,1829.39
GT-PROD-03961,High-End Laptops,127,1200.68,29,11.9,NextGen Supply,75,1904.18
GT-PROD-03962,VR Headsets,83,1200.68,22,11.9,TechCorp,95,1541.73
GT-PROD-03963,Wearables,381,1200.68,9,11.9,InnoVision,75,1870.34
GT-PROD-03964,Smart Home Hubs,303,1200.68,16,11.9,GlobalCircuits,80,1787.1
GT-PROD-03965,Smartphones,398,1200.68,25,11.9,InnoVision,61,1805.48
GT-PROD-03966,Drones,308,1200.68,16,11.9,NextGen Supply,96,1452.11
GT-PROD-03967,Drones,0,1200.68,28,11.9,GlobalCircuits,26,1807.31
GT-PROD-03968,AI Processors,429,1200.68,28,11.9,TechCorp,55,1726.8
GT-PROD-03969,AI Processors,93,1200.68,9,11.9,NextGen Supply,36,1920.38
GT-PROD-03970,Wearables,482,1200.68,25,11.9,NextGen Supply,13,1913.71
GT-PROD-03971,Drones,132,1200.68,4,11.9,NextGen Supply,63,1794.81
GT-PROD-03972,Smartphones,246,1200.68,24,11.9,TechCorp,93,1530.56
GT-PROD-03973,High-End Laptops,408,1200.68,15,11.9,TechCorp,19,1869.17
GT-PROD-03974,Wearables,66,1200.68,13,11.9,InnoVision,76,1775.95
GT-PROD-03975,Smart Home Hubs,314,1200.68,28,11.9,TechCorp,52,1679.64
GT-PROD-03976,High-End Laptops,292,1200.68,10,11.9,TechCorp,81,1504.14
GT-PROD-03977,AI Processors,265,1200.68,29,11.9,NextGen Supply,37,1504.54
GT-PROD-03978,AI Processors,49,1200.68,6,11.9,NextGen Supply,36,1889.45
GT-PROD-03979,VR Headsets,335,1200.68,24,11.9,TechCorp,81,1820.5
GT-PROD-03980,Smart Home Hubs,172,1200.68,14,11.9,NextGen Supply,54,1620.91
GT-PROD-03981,Drones,159,1200.68,19,11.9,GlobalCircuits,69,1625.06
GT-PROD-03982,Smartphones,140,1200.68,26,11.9,NextGen Supply,43,1531.28
GT-PROD-03983,AI Processors,128,1200.68,14,11.9,NextGen Supply,85,1744.98
GT-PROD-03984,Drones,341,1200.68,24,11.9,InnoVision,29,1668.02
GT-PROD-03985,AI Processors,467,1200.68,9,11.9,InnoVision,73,1815.73
GT-PROD-03986,AI Processors,351,1200.68,6,11.9,NextGen Supply,85,1832.63
GT-PROD-03987,Smartphones,146,1200.68,9,11.9,GlobalCircuits,67,1559.87
GT-PROD-03988,Wearables,321,1200.68,19,11.9,GlobalCircuits,63,1879.66
GT-PROD-03989,Drones,246,1200.68,21,11.9,InnoVision,63,1782.74
GT-PROD-03990,High-End Laptops,140,1200.68,8,11.9,TechCorp,70,1840.14
GT-PROD-03991,Drones,160,1200.68,15,11.9,NextGen Supply,37,1901.29
GT-PROD-03992,High-End Laptops,239,1200.68,26,11.9,InnoVision,60,1780.65
